review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.0,5.0,5.0,3.0,3.0,5.0,3.5
5.0,5.0,5.0,4.5,4.5,5.0,5.0
4.9,4.85,4.9,5.0,5.0,4.95,4.9
4.86,4.93,4.36,5.0,4.86,4.93,4.86
4.54,4.69,4.54,4.92,4.92,4.92,4.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.8,4.8,5.0,4.9,4.8,4.6,4.6
4.8,4.8,4.8,4.8,4.6,4.8,4.8
5.0,5.0,4.33,5.0,5.0,5.0,4.67
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.86,5.0,5.0,4.86,4.86,4.86,4.86
4.83,4.83,4.83,5.0,4.83,5.0,4.83
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.75,4.75,4.75,4.75,5.0,5.0,4.75
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.58,4.67,4.67,4.83,4.83,4.83,4.5
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.94,4.92,4.89,4.97,5.0,4.77,4.88
3.0,3.0,2.0,5.0,4.0,4.0,2.0
4.88,4.88,4.88,5.0,5.0,5.0,4.88
4.54,4.46,4.15,4.77,4.85,4.92,4.46
5.0,4.9,5.0,5.0,5.0,5.0,4.9
5.0,5.0,5.0,5.0,5.0,5.0,4.83
4.91,5.0,4.91,4.91,5.0,5.0,4.91
4.93,4.93,5.0,4.93,4.93,4.93,4.86
4.56,4.75,4.75,5.0,4.88,4.5,4.63
5.0,4.0,4.5,5.0,5.0,5.0,4.0
5.0,4.92,5.0,4.92,5.0,4.92,5.0
4.56,4.66,4.47,4.69,4.81,4.72,4.47
4.75,4.88,4.75,4.13,4.63,5.0,4.75
5.0,5.0,5.0,5.0,5.0,4.67,4.33
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.88,5.0,5.0,5.0,5.0,5.0,5.0
4.97,4.97,4.97,4.91,4.97,4.97,4.66
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,4.67,4.67,4.67,5.0,4.33,4.33
5.0,5.0,5.0,5.0,5.0,3.0,4.0
5.0,5.0,4.88,5.0,5.0,4.88,4.75
5.0,5.0,4.86,5.0,5.0,5.0,5.0
4.3,4.4,4.45,4.7,4.75,4.9,4.74
4.2,4.0,4.4,4.6,4.4,4.8,4.0
5.0,5.0,4.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.71,4.64,4.64,4.5,4.64,4.64,4.43
5.0,4.0,5.0,5.0,4.0,5.0,4.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.86,4.71,4.71,5.0,5.0,4.86,4.71
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,4.67
4.92,4.85,4.85,5.0,5.0,5.0,4.92
5.0,4.75,4.75,5.0,5.0,5.0,4.75
4.79,4.79,4.79,4.98,4.95,5.0,4.9
4.9,4.91,4.94,4.97,4.98,4.65,4.9
4.93,4.93,4.89,4.96,5.0,5.0,4.93
5.0,4.94,5.0,5.0,5.0,4.76,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,4.67
4.83,4.87,4.96,4.96,4.91,4.96,4.87
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.75,5.0,4.0,4.75,4.5,5.0,4.5
4.2,3.8,4.2,4.4,4.6,4.2,4.2
5.0,5.0,4.88,5.0,5.0,5.0,4.88
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
3.0,4.0,3.0,5.0,5.0,5.0,3.0
5.0,4.67,5.0,4.67,4.33,5.0,4.33
4.5,4.0,4.5,5.0,4.5,5.0,4.5
4.5,5.0,4.75,5.0,5.0,4.0,4.25
4.88,4.84,4.84,4.96,4.92,5.0,4.96
4.6,4.67,4.4,4.6,4.8,4.8,4.4
4.96,5.0,4.91,4.96,5.0,5.0,4.91
4.75,4.83,4.67,5.0,4.83,4.88,4.54
4.85,4.77,4.77,4.92,4.77,4.77,4.54
5.0,4.8,5.0,4.8,4.8,4.8,4.6
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.96,4.84,4.96,5.0,4.96,5.0,4.88
5.0,5.0,4.87,5.0,5.0,4.97,4.97
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.84,4.8,4.92,4.96,4.84,4.88,4.76
4.86,5.0,4.71,4.86,4.71,5.0,4.86
4.94,5.0,5.0,5.0,5.0,5.0,4.78
4.54,4.46,4.64,4.64,4.75,4.68,4.43
5.0,5.0,5.0,5.0,5.0,5.0,4.5
4.64,4.73,4.5,5.0,5.0,4.95,4.64
4.5,4.5,5.0,4.5,5.0,5.0,4.75
4.6,4.7,4.5,5.0,4.7,4.7,4.4
4.73,4.81,4.82,4.84,4.93,4.89,4.76
4.88,4.96,4.92,4.88,4.96,4.65,4.81
4.8,4.8,4.6,4.6,4.4,5.0,4.6
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.87,4.93,4.87,5.0,4.87,4.8,4.73
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.69,4.72,4.45,4.79,4.93,4.97,4.62
5.0,5.0,5.0,5.0,5.0,4.75,5.0
4.16,4.16,4.05,4.58,4.37,4.47,4.11
4.95,4.82,4.62,4.95,5.0,4.9,4.79
5.0,5.0,5.0,5.0,5.0,5.0,4.88
5.0,5.0,5.0,5.0,5.0,4.5,5.0
5.0,5.0,5.0,5.0,5.0,5.0,4.91
5.0,5.0,5.0,5.0,5.0,5.0,5.0
2.5,2.5,3.0,4.0,4.0,4.0,3.0
4.95,4.98,5.0,4.96,4.98,4.75,4.95
4.8,4.6,4.6,4.6,5.0,4.6,4.4
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,4.92,5.0,4.83,4.83
4.95,4.93,5.0,4.98,4.98,4.88,4.88
5.0,5.0,5.0,5.0,5.0,4.92,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.86,4.86,4.86,5.0,5.0,5.0,4.86
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,4.89,4.89
4.83,5.0,4.67,5.0,5.0,4.92,4.67
5.0,4.9,5.0,5.0,5.0,5.0,5.0
4.83,4.89,4.77,4.92,4.96,4.9,4.75
4.07,4.57,4.36,4.86,4.71,4.93,4.36
5.0,5.0,5.0,5.0,5.0,5.0,4.92
5.0,5.0,4.86,5.0,5.0,5.0,4.71
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,4.89,4.89
5.0,4.78,4.67,5.0,5.0,4.78,4.78
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.68,4.96,5.0,4.6,4.48,4.96,4.88
4.85,4.79,4.76,4.82,4.97,4.45,4.79
5.0,5.0,5.0,5.0,5.0,5.0,4.67
5.0,5.0,5.0,4.83,5.0,4.92,4.92
4.9,5.0,4.97,4.9,4.97,4.86,4.86
5.0,5.0,4.0,5.0,5.0,5.0,5.0
4.9,4.86,4.81,4.86,5.0,4.95,4.67
4.88,5.0,4.88,5.0,5.0,4.63,4.75
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,4.91,5.0,4.91,5.0,4.82
4.8,4.87,4.67,4.47,4.87,4.87,4.47
5.0,4.92,5.0,5.0,5.0,5.0,4.92
4.74,4.71,4.76,5.0,4.82,4.95,4.63
5.0,5.0,4.0,5.0,5.0,5.0,5.0
3.0,5.0,5.0,2.0,4.0,5.0,1.0
4.94,5.0,4.89,5.0,5.0,5.0,4.89
5.0,5.0,3.0,5.0,5.0,5.0,5.0
4.88,5.0,4.88,5.0,5.0,5.0,5.0
4.44,4.56,4.61,5.0,4.72,4.89,4.56
5.0,4.8,4.6,5.0,5.0,5.0,4.8
4.83,4.77,4.86,5.0,4.94,4.94,4.8
4.5,4.5,3.5,5.0,4.5,4.5,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,4.91,4.95,5.0,5.0,4.91,4.91
5.0,4.75,4.88,5.0,4.75,5.0,4.63
5.0,5.0,5.0,5.0,5.0,4.5,4.0
4.91,4.82,4.91,5.0,4.91,5.0,4.91
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.5,5.0,4.0,5.0,5.0,4.5,4.0
4.86,4.86,5.0,4.86,5.0,4.57,4.57
4.8,5.0,4.6,5.0,5.0,5.0,4.6
4.4,4.2,4.4,4.4,4.8,4.8,4.4
5.0,5.0,5.0,5.0,5.0,4.82,4.91
4.9,5.0,5.0,5.0,5.0,4.9,4.9
4.9,4.8,4.9,5.0,5.0,4.8,4.6
5.0,5.0,5.0,4.93,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,4.67,5.0
4.86,4.79,4.93,4.93,4.71,5.0,4.93
5.0,5.0,5.0,4.4,4.6,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.92,4.92,4.75,5.0,5.0,5.0,4.67
4.17,4.33,4.17,4.33,4.0,3.83,4.67
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,4.5
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,4.8
4.0,4.0,3.0,3.0,4.0,4.0,3.0
5.0,5.0,5.0,5.0,5.0,3.0,5.0
4.91,4.82,4.82,4.91,4.82,4.82,4.82
5.0,5.0,5.0,5.0,4.83,5.0,4.83
5.0,5.0,4.6,5.0,5.0,4.8,4.4
4.78,4.93,4.85,4.89,4.67,4.93,4.85
5.0,5.0,5.0,5.0,5.0,5.0,4.97
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,4.88,5.0,4.63
5.0,5.0,5.0,4.86,4.86,5.0,4.79
4.98,4.9,4.95,5.0,5.0,4.58,4.93
4.67,4.0,5.0,5.0,5.0,5.0,4.0
4.8,4.87,5.0,5.0,4.93,5.0,4.8
4.83,4.83,4.33,4.83,5.0,5.0,4.83
4.91,4.91,4.91,4.91,4.91,4.73,4.91
4.58,4.44,4.44,4.91,4.82,4.87,4.49
4.84,4.9,4.77,4.88,4.93,4.92,4.83
3.29,3.14,4.29,3.86,3.57,4.43,3.29
4.69,4.92,4.62,4.92,4.77,4.92,4.54
5.0,5.0,5.0,5.0,5.0,4.93,4.97
4.47,4.37,4.95,4.47,4.32,4.63,4.53
3.89,4.78,4.0,4.56,4.56,4.67,4.0
5.0,4.0,4.0,5.0,4.0,5.0,4.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,4.96
3.0,4.0,5.0,3.0,3.0,5.0,3.0
5.0,5.0,5.0,5.0,5.0,5.0,4.67
4.84,4.96,4.88,4.96,4.88,4.96,4.8
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.95,4.89,4.79,5.0,5.0,4.89,4.89
5.0,5.0,5.0,5.0,5.0,5.0,3.0
5.0,5.0,5.0,5.0,5.0,5.0,4.8
4.98,4.97,4.98,5.0,5.0,5.0,4.9
5.0,4.75,4.75,4.88,5.0,5.0,5.0
4.47,4.6,4.07,5.0,4.93,5.0,4.47
4.93,4.97,4.93,5.0,5.0,4.93,4.8
5.0,5.0,3.67,4.67,4.67,4.67,4.33
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.96,4.92,4.96,4.92,4.96,4.75,4.96
5.0,4.91,5.0,5.0,5.0,4.91,4.82
4.78,4.78,4.56,4.94,4.89,5.0,4.61
4.0,5.0,3.0,5.0,5.0,5.0,4.0
4.0,4.0,4.67,4.67,4.67,4.67,3.67
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.0,5.0,3.0,5.0,5.0,5.0,3.0
4.56,4.63,4.56,4.88,4.94,5.0,4.56
5.0,5.0,5.0,4.98,4.96,5.0,4.96
5.0,5.0,5.0,5.0,5.0,4.5,5.0
4.67,4.67,4.67,5.0,5.0,5.0,4.67
4.5,4.5,4.5,5.0,3.75,5.0,4.5
4.94,4.82,4.76,5.0,5.0,4.97,4.88
4.94,4.91,4.91,4.94,5.0,4.97,4.91
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.84,4.89,4.83,4.94,4.96,4.7,4.89
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.92,4.95,4.97,4.97,4.97,4.97,4.89
5.0,4.67,4.33,5.0,5.0,5.0,4.67
4.96,5.0,4.86,5.0,5.0,4.89,4.96
4.87,4.92,4.79,4.87,4.87,4.74,4.71
4.0,4.25,4.25,4.75,4.5,4.5,4.25
5.0,5.0,5.0,5.0,5.0,5.0,4.5
4.75,4.75,5.0,4.5,4.5,4.5,4.5
4.76,4.92,4.95,4.87,4.82,4.5,4.71
4.83,4.67,4.67,4.17,4.33,4.83,4.67
5.0,5.0,5.0,4.89,5.0,4.78,4.78
5.0,5.0,5.0,5.0,5.0,4.0,5.0
4.33,4.33,4.67,4.0,5.0,4.0,4.33
4.71,4.86,4.71,4.71,4.71,4.64,4.64
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,4.95,4.95,5.0,5.0,4.81,5.0
4.5,4.31,4.5,4.94,4.56,5.0,4.38
4.45,4.55,4.9,4.64,4.91,4.91,4.36
5.0,5.0,5.0,5.0,5.0,4.75,4.5
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.83,4.67,5.0,5.0,5.0,4.83,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.93,4.93,5.0,5.0,5.0,4.93,4.87
4.53,4.87,4.47,4.6,4.8,4.87,4.47
5.0,4.0,3.0,5.0,5.0,5.0,4.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.92,4.92,4.92,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
3.71,3.43,4.0,4.43,3.29,4.86,3.71
5.0,5.0,5.0,5.0,4.5,5.0,3.5
5.0,4.88,4.88,5.0,5.0,5.0,4.63
4.96,4.95,4.96,4.96,5.0,4.96,4.89
4.94,4.96,4.94,4.98,4.96,4.94,4.86
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,5.0,2.0,5.0,5.0,5.0,5.0
4.8,4.6,4.6,5.0,4.6,5.0,4.4
4.95,4.95,4.89,4.95,5.0,5.0,4.95
4.91,4.86,5.0,4.82,4.91,5.0,4.91
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,4.8,5.0,5.0,5.0,5.0,5.0
5.0,4.88,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,4.67,5.0
4.67,4.83,4.5,4.83,5.0,5.0,4.33
5.0,5.0,5.0,5.0,5.0,5.0,4.71
4.57,4.71,4.86,5.0,4.86,5.0,4.29
4.67,4.0,4.0,4.0,4.67,4.67,4.0
4.81,4.93,5.0,4.89,4.96,5.0,4.85
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.8,5.0,4.6,4.8,4.8,4.8,4.6
4.88,4.83,4.97,4.92,4.95,4.88,4.81
4.0,4.0,4.0,5.0,5.0,5.0,3.5
4.55,4.77,4.36,4.81,4.73,4.95,4.55
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,4.5,4.5,5.0,4.5,5.0
3.33,3.33,3.67,5.0,4.0,5.0,3.33
4.78,4.72,4.72,4.94,5.0,5.0,4.67
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.83,4.83,5.0,4.83,5.0,4.83,5.0
4.0,5.0,3.0,5.0,5.0,5.0,5.0
5.0,5.0,4.87,4.73,4.8,5.0,5.0
5.0,5.0,5.0,5.0,5.0,4.0,5.0
4.83,4.83,4.83,5.0,5.0,5.0,4.83
5.0,4.0,5.0,5.0,5.0,5.0,3.0
3.5,4.0,5.0,5.0,5.0,5.0,4.0
4.7,4.6,4.5,4.9,4.9,4.9,5.0
3.5,4.0,3.5,4.0,3.5,4.5,2.5
4.44,4.44,4.11,4.94,4.5,4.94,4.28
4.98,5.0,4.91,4.97,5.0,4.98,4.97
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,4.88,4.88,4.88,5.0,5.0,5.0
4.83,4.83,4.83,4.67,5.0,5.0,4.83
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.88,4.88,4.88,5.0,5.0,4.88,4.88
4.0,4.0,4.0,4.0,4.5,4.5,4.0
4.81,4.85,4.73,4.88,4.92,4.92,4.88
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.6,4.6,4.8,4.8,4.8,5.0,4.6
5.0,5.0,5.0,5.0,5.0,4.8,4.8
5.0,4.96,5.0,4.96,5.0,4.75,4.98
5.0,5.0,5.0,5.0,5.0,4.0,5.0
4.71,4.73,4.73,4.94,4.88,4.88,4.7
5.0,5.0,4.86,5.0,5.0,5.0,4.71
5.0,5.0,5.0,5.0,4.92,5.0,5.0
4.78,4.81,4.78,5.0,4.96,4.96,4.81
4.09,4.27,4.0,4.73,4.82,4.73,4.27
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.65,4.65,4.82,4.94,4.71,4.94,4.65
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.85,4.6,4.85,4.85,4.95,4.85,4.8
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.94,5.0,5.0,5.0,5.0,5.0,4.94
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.9,5.0,4.9,4.9,4.9,4.9,4.9
4.92,4.75,4.67,5.0,4.92,5.0,4.75
4.9,4.8,4.7,4.9,5.0,5.0,4.9
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.91,4.96,4.98,4.96,5.0,4.96,4.82
4.93,5.0,5.0,5.0,5.0,4.93,5.0
5.0,5.0,5.0,4.89,5.0,4.89,4.78
4.96,4.93,4.98,4.98,4.98,4.96,4.87
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.97,4.97,4.86,5.0,4.97,4.9,4.79
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.73,4.93,4.47,4.87,5.0,5.0,4.87
4.95,4.91,4.95,4.91,4.95,4.64,4.73
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,4.5
4.0,4.25,4.5,4.75,4.25,5.0,4.0
4.86,4.86,4.71,4.86,4.86,4.86,4.86
5.0,5.0,5.0,5.0,5.0,4.86,4.86
5.0,5.0,5.0,5.0,5.0,4.86,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.75,4.88,4.88,4.88,4.88,4.88,4.63
3.0,3.0,5.0,5.0,4.0,5.0,3.0
4.96,4.96,5.0,5.0,5.0,5.0,4.87
5.0,5.0,5.0,5.0,5.0,5.0,4.33
5.0,5.0,5.0,5.0,5.0,5.0,4.95
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.0,4.8,4.6,4.0,4.2,4.6,3.8
5.0,5.0,4.43,4.86,4.86,4.71,4.71
4.67,4.67,4.33,4.67,4.67,4.67,4.33
4.75,5.0,4.5,4.75,5.0,5.0,4.5
4.2,4.8,4.2,5.0,4.2,5.0,4.0
5.0,4.0,4.0,5.0,5.0,4.0,5.0
4.88,5.0,4.88,5.0,5.0,5.0,4.75
5.0,5.0,4.0,5.0,5.0,5.0,5.0
4.89,4.95,4.87,4.95,4.97,4.92,4.89
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,4.0,4.5
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.75,4.75,4.75,5.0,4.75,4.75,4.75
4.9,4.86,4.9,5.0,4.93,4.97,4.83
4.88,4.75,4.75,5.0,4.75,5.0,5.0
4.76,4.71,4.76,4.82,4.41,4.71,4.59
4.27,4.13,4.4,4.73,4.33,4.8,4.0
1.0,3.0,1.0,4.0,4.0,3.0,3.0
5.0,5.0,4.8,5.0,5.0,5.0,5.0
4.25,4.0,4.25,4.75,4.5,4.75,4.0
4.79,4.82,4.74,4.85,4.85,4.82,4.76
5.0,5.0,5.0,5.0,5.0,4.8,4.8
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.62,4.48,4.48,4.52,4.57,5.0,4.57
4.0,4.25,4.0,4.5,4.5,5.0,4.0
4.91,4.78,4.74,4.96,4.91,4.91,4.96
4.2,4.4,3.8,4.6,4.6,5.0,3.6
4.2,4.4,4.2,4.6,4.8,5.0,4.0
5.0,4.88,5.0,5.0,5.0,4.75,5.0
4.56,4.56,4.44,4.44,4.44,4.56,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.8,4.8,4.87,4.6,4.73,5.0,4.73
3.0,2.0,4.0,5.0,4.0,5.0,3.0
4.88,4.88,4.88,4.88,5.0,5.0,4.75
5.0,5.0,5.0,5.0,5.0,5.0,4.0
4.88,4.91,4.97,4.88,4.91,4.88,4.84
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.81,4.78,4.81,4.78,4.89,4.89,4.81
3.33,4.33,4.0,4.67,4.0,4.33,3.67
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,4.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,4.75,4.75,4.75
4.82,4.82,4.59,4.82,4.82,4.76,4.76
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.91,4.91,4.91,4.95,4.73,4.95,4.95
4.5,4.5,5.0,5.0,4.83,4.5,4.5
4.86,4.83,4.83,4.83,4.83,4.97,4.83
4.0,4.0,5.0,4.5,4.5,5.0,3.5
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.67,4.67,4.17,4.83,5.0,5.0,4.5
4.93,4.86,4.79,5.0,4.97,4.97,4.83
4.73,4.85,4.76,4.85,4.91,4.85,4.73
4.89,4.88,4.86,4.94,4.92,4.94,4.91
5.0,5.0,5.0,4.86,5.0,5.0,5.0
5.0,5.0,4.89,5.0,5.0,4.67,4.89
5.0,4.5,4.5,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,4.83
5.0,5.0,5.0,4.9,5.0,5.0,5.0
5.0,4.86,5.0,5.0,4.86,4.86,5.0
4.67,5.0,5.0,4.33,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.86,4.71,4.86,4.71,4.71,4.57,4.71
4.55,4.59,4.07,4.72,4.69,4.83,4.45
4.63,4.63,4.75,4.83,4.67,4.88,4.63
4.97,4.97,4.78,5.0,4.97,4.81,4.81
5.0,5.0,5.0,5.0,5.0,4.5,4.5
4.56,4.78,4.67,4.89,5.0,4.67,4.56
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.98,4.91,5.0,5.0,4.95,4.86,4.95
4.73,4.73,4.73,4.92,4.85,4.92,4.73
4.14,4.57,4.71,4.14,4.0,4.43,4.43
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.83,4.5,4.83,4.67,4.67,4.83,4.67
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,4.33
4.67,5.0,4.8,4.5,4.83,4.83,4.83
4.82,4.64,4.55,4.73,4.82,4.73,4.64
5.0,5.0,4.93,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.0,3.5,3.5,5.0,5.0,4.5,4.0
4.96,5.0,5.0,4.91,5.0,4.96,4.96
5.0,5.0,4.89,5.0,5.0,5.0,4.89
4.7,4.65,4.35,4.8,4.95,4.55,4.7
4.29,4.43,4.57,4.29,4.71,4.86,4.14
4.5,4.5,4.0,5.0,5.0,5.0,4.0
3.8,3.6,3.8,4.4,4.4,4.2,3.6
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.67,4.33,4.33,5.0,5.0,4.67,4.67
4.88,4.75,4.88,5.0,4.88,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,4.4,4.6
4.91,4.9,4.93,4.97,4.99,4.85,4.9
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.44,4.44,4.33,4.44,4.89,4.78,4.44
5.0,5.0,4.96,5.0,4.87,5.0,4.91
4.94,4.88,4.88,5.0,4.94,5.0,4.76
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,4.83,5.0,5.0,4.94,4.94
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,4.93
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.81,4.76,4.81,4.67,4.67,4.9,4.67
4.88,4.75,4.81,4.94,4.94,4.44,4.88
4.37,4.7,4.74,4.74,4.78,4.89,4.41
5.0,5.0,5.0,5.0,5.0,5.0,4.88
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,4.89,4.94
4.8,4.9,4.9,5.0,4.35,4.9,4.8
4.33,4.33,5.0,5.0,4.67,5.0,4.33
4.75,5.0,4.63,5.0,5.0,4.88,4.5
4.94,4.94,4.94,5.0,5.0,4.82,4.88
4.93,4.93,4.86,5.0,5.0,4.79,4.71
4.91,4.82,4.96,4.98,5.0,4.96,4.84
4.0,4.0,5.0,5.0,5.0,5.0,3.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.6,4.6,4.8,5.0,5.0,5.0,4.6
4.86,4.86,4.72,5.0,4.93,4.79,4.86
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.66,4.66,4.53,4.97,4.72,4.91,4.69
5.0,5.0,5.0,5.0,5.0,3.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
